Region,HSI AGG,HSI Interface,StatusPhysical,StatusProtocol,Description,HSI VLAN,BNG,BNG Port,HSI VSI
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.392,up,up,"***To::TLC_BNG_002-ET-5/3/0:392***
",392,TLC_BNG-002,ET-5/3/0,HSI-392
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.399,up,up,"***To::TLC_BNG_002 - ET-5/3/0:399***
",399,TLC_BNG-002,ET-5/3/0,HSI-399
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.403,up,up,"***To::TLC_BNG_002-ET-5/3/0:403***
",403,TLC_BNG-002,ET-5/3/0,HSI-403
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.461,up,up,"***To::TLC_BNG_002-ET-5/3/0:461***
",461,TLC_BNG-002,ET-5/3/0,HSI-461
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.509,up,up,"***To::TLC_BNG_002-ET-5/3/0:509***
",509,TLC_BNG-002,ET-5/3/0,HSI-509
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.553,up,up,"***To::TLC_BNG_002 - ET-5/3/0:553***
",553,TLC_BNG-002,ET-5/3/0,HSI-553
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.585,up,up,"***To::TLC_BNG_002-ET-5/3/0:585***
",585,TLC_BNG-002,ET-5/3/0,HSI-585
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.597,up,up,"***To::TLC_BNG_002 - ET-5/3/0:585***
",597,TLC_BNG-002,ET-5/3/0,HSI-597
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.605,up,up,"***To::TLC_BNG_002-ET-5/3/0:605***
",605,TLC_BNG-002,ET-5/3/0,HSI-605
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.613,up,up,"***To::TLC_BNG_002-ET-5/3/0:613***
",613,TLC_BNG-002,ET-5/3/0,HSI-613
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.760,up,up,"***To::TLC_BNG_002-ET-5/3/0:760***
",760,TLC_BNG-002,ET-5/3/0,HSI-760
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.823,up,up,"***To::TLC_BNG_002-ET-5/3/0:823***
",823,TLC_BNG-002,ET-5/3/0,HSI-823
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.1931,up,up,"***To::TLC_BNG_002 - ET-5/3/0:1931***
",1931,TLC_BNG-002,ET-5/3/0,HSI-50001931
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.1981,up,up,,1981,TLC_BNG-002,ET-5/3/0,HSI-50001981
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.1983,up,up,"***To::TLC_BNG_002-ET-5/3/0:1983***
",1983,TLC_BNG-002,ET-5/3/0,HSI-50001983
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.1984,up,up,"***To::TLC_BNG_002-ET-5/3/0:1984***
",1984,TLC_BNG-002,ET-5/3/0,HSI-50001984
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.1995,up,up,"***To::TLC_BNG_002-ET-5/3/0:1995***
",1995,TLC_BNG-002,ET-5/3/0,HSI-50001995
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2151,up,up,,2151,TLC_BNG-002,ET-5/3/0,HSI-50002151
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2154,up,up,"OLT TIBAGTAR-FG-01-FTTx - TLC_BNG-002_ET-5/3/0 (FIO-TIBAGTARFG01FTTX_FMC) - DATA M
",2154,TLC_BNG-002,ET-5/3/0,HSI-50002154
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2161,up,up,"OLT CPSNTH-HG-01-FTTx (FIO-CPSNTHHG01FTTX_FMC) - DATA M
",2161,TLC_BNG-002,ET-5/3/0,HSI-50002161
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2162,up,up,"OLT SFNNTH-HG-01-HG-FTTx (FIO-SFNNTHHG01HGFTTX_FMC) - DATA M
",2162,TLC_BNG-002,ET-5/3/0,HSI-50002162
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2169,up,up,"OLT DLPAZP-HG-01-FTTx - TLC_BNG-002_ET-5/3/0 (FIO-DLPAZPHG01FTTX_FMC) - DATA M
",2169,TLC_BNG-002,ET-5/3/0,HSI-50002169
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2176,up,up,"OLT SFP-ANG-HM-01 - TLC_BNG-002_ET-5/3/0 (FIO-SFPANGHM01_FMC) - DATA M
",2176,TLC_BNG-002,ET-5/3/0,HSI-50002176
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2178,up,up,"OLT CNDLRIA-HG-01-FTTx - TLC_BNG-002_ET-5/3/0 (FIO-CNDLRIAHG01FTTX_FMC) - DATA M
",2178,TLC_BNG-002,ET-5/3/0,HSI-50002178
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2182,up,up,"OLT ROS-HG-02-FTTx (FIO-ROSHG02FTTX_FMC) - DATA M
",2182,TLC_BNG-002,ET-5/3/0,HSI-50002182
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2184,up,up,,2184,TLC_BNG-002,ET-5/3/0,HSI-50002184
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2204,up,up,"***To::TLC_BNG_002 - ET-5/3/0:2204***
",2204,TLC_BNG-002,ET-5/3/0,HSI-2204
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2233,up,up,"***To::TLC_BNG_002-ET-5/3/0:2233***
",2233,TLC_BNG-002,ET-5/3/0,HSI-2233
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2235,up,up,"***To::TLC_BNG_002-ET-5/3/0:2235***
",2235,TLC_BNG-002,ET-5/3/0,HSI-2235
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2287,up,up,"***To::TLC_BNG_002 - ET-5/3/0:2287***
",2287,TLC_BNG-002,ET-5/3/0,HSI-2287
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2303,up,up,"***To::TLC_BNG_002-ET-5/3/0:2303***
",2303,TLC_BNG-002,ET-5/3/0,HSI-2303
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2333,up,up,"***To::TLC_BNG_002-ET-5/3/0:2333***
",2333,TLC_BNG-002,ET-5/3/0,HSI-2333
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2335,up,up,"***To::TLC_BNG_002-ET-5/3/0:2335***
",2335,TLC_BNG-002,ET-5/3/0,HSI-2335
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2337,up,up,"***To::TLC_BNG_002-ET-5/3/0:2337***
",2337,TLC_BNG-002,ET-5/3/0,HSI-2337
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2339,up,up,"***To::TLC_BNG_002-ET-5/3/0:2339***
",2339,TLC_BNG-002,ET-5/3/0,HSI-2339
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2351,up,up,"***To::TLC_BNG_002-ET-5/3/0:2351***
",2351,TLC_BNG-002,ET-5/3/0,HSI-2351
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2353,up,up,"***To::TLC_BNG_002-ET-5/3/0:2353***
",2353,TLC_BNG-002,ET-5/3/0,HSI-2353
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2454,up,up,"***To::TLC_BNG_002-ET-5/3/0:2454***
",2454,TLC_BNG-002,ET-5/3/0,HSI-2454
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2638,up,up,"OLT SMPULNLSA01001NL2958 (FIO-SMPULNLSA01001NL2958_FMC) - DATA M
",2638,TLC_BNG-002,ET-5/3/0,HSI-50002638
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2642,up,up,"IT/IH-ATZ-9982/OLT CLARK2-LSA06-001-NL125 - TLC_BNG-002_ET-5/3/0 (FIO-CLARK2LSA06001NL125_FMC) - DATA M
",2642,TLC_BNG-002,ET-5/3/0,HSI-50002642
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2775,up,up,"OLT AJOYACAPASTAR-HG-01 FTTx - TLC_BNG-002_ET-5/3/0 (FIO-AJOYACAPASTARHG01FTTX_FMC) - DATA M
",2775,TLC_BNG-002,ET-5/3/0,HSI-50002775
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.3010,up,up,"VDSL ROBLAU-LSA04-001- NL3617 (FIO-ROBLAULSA04001 NL3617_FMC) - DATA M
",3010,TLC_BNG-002,ET-5/3/0,HSI-50003010
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.3098,up,up,"OLT TWR4AP-LSA06-001-NL4251 (FIO-TWR4APLSA06001NL4251_FMC) - DATA M
",3098,TLC_BNG-002,ET-5/3/0,HSI-50003098
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.3126,up,up,"VDSL/OLT CLKFRN-LSA06-001-NL3019 (FIO-CLKFRNLSA06001NL3019_FMC) - DATA M
",3126,TLC_BNG-002,ET-5/3/0,HSI-50003126
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.3134,up,up,"OLT ALPRCM-LSA07-001-NL4236 (FIO-ALPRCMLSA07001NL4236_FMC) - DATA M
",3134,TLC_BNG-002,ET-5/3/0,HSI-50003134
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.3208,up,up,"OLT/VDSL SMCSKY-LSA04-001-NL4060 - TLC_BNG-002_ET-5/3/0 (FIO-SMCSKYLSA04001NL4060_FMC) - DATA M
",3208,TLC_BNG-002,ET-5/3/0,HSI-50003208
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.3272,up,up,"OLT NCIAIR-LSA06-001-NL5475 - TLC_BNG-002_ET-5/3/0 (FIO-NCIAIRLSA06001NL5475_FMC) - DATA M
",3272,TLC_BNG-002,ET-5/3/0,HSI-50003272
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.3373,up,up,"***To::TLC_BNG_002 - ET-5/3/0:3373***
",3373,TLC_BNG-002,ET-5/3/0,HSI-3373
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.303,up,up,"***To::TLC_BNG_002-ET-10/3/0:303***
",303,TLC_BNG-002,ET-10/3/0,HSI-303
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.321,up,up,"***To::TLC_BNG_002-ET-10/3/0:321***
",321,TLC_BNG-002,ET-10/3/0,HSI-321
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.341,up,up,"***To::TLC_BNG_002-ET-10/3/0:341***
",341,TLC_BNG-002,ET-10/3/0,HSI-341
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.361,up,up,"***To::TLC_BNG_002 - ET-10/3/0:361***
",361,TLC_BNG-002,ET-10/3/0,HSI-361
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.394,up,up,"***To::TLC_BNG_002-ET-10/3/0:394***
",394,TLC_BNG-002,ET-10/3/0,HSI-394
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.410,up,up,"***To::TLC_BNG_002-ET-10/3/0:410***
",410,TLC_BNG-002,ET-10/3/0,HSI-410
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.415,up,up,"***To::TLC_BNG_002 - ET-10/3/0:415***
",415,TLC_BNG-002,ET-10/3/0,HSI-415
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.425,up,up,"***TO:TLC_BNG-002_ET-10/3/0:425***
",425,TLC_BNG-002,ET-10/3/0,HSI-425
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.505,up,up,"***To::TLC_BNG_002-ET-10/3/0:505***
",505,TLC_BNG-002,ET-10/3/0,HSI-505
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.526,up,up,"***To::TLC_BNG_002-ET-10/3/0:526***
",526,TLC_BNG-002,ET-10/3/0,HSI-526
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.569,up,up,"***TO:TLC_BNG-002_ET-10/3/0:569***
",569,TLC_BNG-002,ET-10/3/0,HSI-569
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.581,up,up,"***To::TLC_BNG_002-ET-10/3/0:581***
",581,TLC_BNG-002,ET-10/3/0,HSI-581
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.589,up,up,"***To::TLC_BNG_002-ET-10/3/0:589***
",589,TLC_BNG-002,ET-10/3/0,HSI-589
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.601,up,up,"***To::TLC_BNG_002-ET-10/3/0:601***
",601,TLC_BNG-002,ET-10/3/0,HSI-601
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.609,up,up,"***To::TLC_BNG_002-ET-10/3/0:609***
",609,TLC_BNG-002,ET-10/3/0,HSI-609
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.672,up,up,"***To::TLC_BNG_002 - ET-10/3/0:672***
",672,TLC_BNG-002,ET-10/3/0,HSI-672
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.689,up,up,"***To::TLC_BNG_002-ET-10/3/0:689***
",689,TLC_BNG-002,ET-10/3/0,HSI-689
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.692,up,up,"***To::TLC_BNG_002-ET-10/3/0:692***
",692,TLC_BNG-002,ET-10/3/0,HSI-692
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.764,up,up,"***To::TLC_BNG_002-ET-10/3/0:764***
",764,TLC_BNG-002,ET-10/3/0,HSI-764
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.840,up,up,"***TO:TLC_BNG-002_ET-10/3/0:840***
",840,TLC_BNG-002,ET-10/3/0,HSI-840
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.1653,up,up,"***To::TLC_BNG_002 - ET-10/3/0:1653***
",1653,TLC_BNG-002,ET-10/3/0,HSI-1653
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.1928,up,up,"***To::TLC_BNG_002-ET-10/3/0:1928***
",1928,TLC_BNG-002,ET-10/3/0,HSI-50001928
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.1930,up,up,"***To::TLC_BNG_002-ET-10/3/0:1930***
",1930,TLC_BNG-002,ET-10/3/0,HSI-50001930
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.1932,up,up,"***To::TLC_BNG_002-ET-10/3/0:1932***
",1932,TLC_BNG-002,ET-10/3/0,HSI-50001932
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.1946,up,up,"***To::TLC_BNG_002-ET-10/3/0:1946***
",1946,TLC_BNG-002,ET-10/3/0,HSI-50001946
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.1947,up,up,"***To::TLC_BNG_002-ET-10/3/0:1947***
",1947,TLC_BNG-002,ET-10/3/0,HSI-50001947
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.1975,up,up,"***To::TLC_BNG_002 - ET-10/3/0:1975***
",1975,TLC_BNG-002,ET-10/3/0,HSI-50001975
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.1985,up,up,"OLT LTR2-HG-01-FTTx (FIO-LTR2HG01FTTX_FMC) - DATA M
",1985,TLC_BNG-002,ET-10/3/0,HSI-50001985
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.1990,up,up,"***To::TLC_BNG_002-ET-10/3/0:1990***
",1990,TLC_BNG-002,ET-10/3/0,HSI-50001990
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.2008,up,up,"***TO:TLC_BNG-002_ET-10/3/0:2008***
",2008,TLC_BNG-002,ET-10/3/0,HSI-50002008
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.2152,up,up,"***TO:TLC_BNG-002_ET-10/3/0:2152***
",2152,TLC_BNG-002,ET-10/3/0,HSI-50002152
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.2163,up,up,"***TO:TLC_BNG-002_ET-10/3/0:2163***
",2163,TLC_BNG-002,ET-10/3/0,HSI-50002163
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.2166,up,up,"OLT CBNGAAN-HG-01-FTTx (FIO-CBNGAANHG01FTTX_FMC) - DATA M
",2166,TLC_BNG-002,ET-10/3/0,HSI-50002166
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.2167,up,up,"OLT SLNVIG-HG-01-FTTx (FIO-SLNVIGHG01FTTX_FMC) - DATA M
",2167,TLC_BNG-002,ET-10/3/0,HSI-50002167
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.2177,up,up,"OLT BANGUED-HG-01-FTTx (FIO-BANGUEDHG01FTTX_FMC) - DATA M
",2177,TLC_BNG-002,ET-10/3/0,HSI-50002177
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.2407,up,up,"***To::TLC_BNG_002 - ET-10/3/0:2407***
",2407,TLC_BNG-002,ET-10/3/0,HSI-2407
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.2609,up,up,"VDSL BPISESSION-HM-01 (FIO-BPISESSIONHM01_FMC) - DATA M
",2609,TLC_BNG-002,ET-10/3/0,HSI-50002609
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.2631,up,up,"OLT CLRKPMLSA01001-NL2489 (FIO-CLRKPMLSA01001NL2489_FMC) - DATA M
",2631,TLC_BNG-002,ET-10/3/0,HSI-50002631
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.2632,up,up,"OLT TWAEROLSA01001NL3175 (FIO-TWAEROLSA01001NL3175_FMC) - DATA M
",2632,TLC_BNG-002,ET-10/3/0,HSI-50002632
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.2634,up,up,"OLT SMCISALSA01001NL2130 (FIO-SMCISALSA01001NL2130_FMC) - DATA M
",2634,TLC_BNG-002,ET-10/3/0,HSI-2634
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.2640,up,up,"OLT SMTUGE-LSA01-001-NL2092 (FIO-SMTUGELSA01001NL2092_FMC) - DATA M
",2640,TLC_BNG-002,ET-10/3/0,HSI-2640
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.2679,up,up,"VDSL BPISESSION-HM-01 (FIO-BPISESSIONHM01_FMC) - DATA_IPoE
",2679,TLC_BNG-002,ET-10/3/0,HSI-2679
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.2757,up,up,"***To::TLC_BNG_002-ET-10/3/0:2757***
",2757,TLC_BNG-002,ET-10/3/0,HSI-2757
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.3060,up,up,"***To::TLC_BNG_002 - ET-10/3/0:3060***
",3060,TLC_BNG-002,ET-10/3/0,HSI-50003060
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,100GE12/0/0.3300,up,up,"OLT SMBTAN-LSA07-001-NL4064 - TLC_BNG-002_ET-10/3/0 (FIO-SMBTANLSA07001NL4064_FMC) - DATA M
",3300,TLC_BNG-002,ET-10/3/0,HSI-50003300
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.106,up,up,"To::NSB-BNG-02-ET-5/3/0:106_BT-LEGASPI
",106,NSB_BNG-002,ET-5/3/0,HSI-70010106
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.135,up,up,"To::NSB-BNG-02-ET-5/3/0:135_BT-LEGASPI
",135,NSB_BNG-002,ET-5/3/0,HSI-70010135
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.226,up,up,"***To:NSB_BNG-002_ET-5/3/0:226***
",226,NSB_BNG-002,ET-5/3/0,HSI-226
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.244,up,up,"***To:NSB_BNG-002_ET-5/3/0:244***
",244,NSB_BNG-002,ET-5/3/0,HSI-244
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.370,up,up,"***To:NSB_BNG-002_ET-5/3/0:370***
",370,NSB_BNG-002,ET-5/3/0,HSI-370
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.750,up,up,To: NSB_BNG-002_ET-5/3/0:750,750,NSB_BNG-002,ET-5/3/0,HSI-750
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.828,up,up,"***To:: NSB_BNG-002_ET-5/3/0:828***
",828,NSB_BNG-002,ET-5/3/0,HSI-828
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.868,up,up,"***To:NSB_BNG-002_ET-5/3/0:868***
",868,NSB_BNG-002,ET-5/3/0,HSI-868
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.1207,up,up,"***To: NSB_BNG-002_ET-5/3/0:1207***
",1207,NSB_BNG-002,ET-5/3/0,HSI-1207
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.1268,up,up,"***TO::NSB_BNG-002_ET-5/3/0:1268(Interim-from-NCR)***
",1268,NSB_BNG-002,ET-5/3/0,HSI-1268
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.1528,up,up,"***TO::NSB_BNG-002_ET-5/3/0:1528(Interim-from-NCR)***
",1528,NSB_BNG-002,ET-5/3/0,HSI-1528
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.1780,up,up,To: NSB_BNG-002_ET-5/3/0:1780,1780,NSB_BNG-002,ET-5/3/0,HSI-1780
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.1816,up,up,"***To:NSB_BNG-002_ET-5/3/0:1816***
",1816,NSB_BNG-002,ET-5/3/0,HSI-1816
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.1819,up,up,"***To:NSB_BNG-002_ET-5/3/0:1819***
",1819,NSB_BNG-002,ET-5/3/0,HSI-1819
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.1822,up,up,"***To:NSB_BNG-002_ET-5/3/0:1822***
",1822,NSB_BNG-002,ET-5/3/0,HSI-1822
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.1834,up,up,"***To:NSB_BNG-002_ET-5/3/0:1834***
",1834,NSB_BNG-002,ET-5/3/0,HSI-1834
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.1837,up,up,"***To:NSB_BNG-002_ET-5/3/0:1837***
",1837,NSB_BNG-002,ET-5/3/0,HSI-1837
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.1840,up,up,"***To:NSB_BNG-002_ET-5/3/0:1840***
",1840,NSB_BNG-002,ET-5/3/0,HSI-1840
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.1843,up,up,"***To:NSB_BNG-002_ET-5/3/0:1843***
",1843,NSB_BNG-002,ET-5/3/0,HSI-1843
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.1849,up,up,"***To:NSB_BNG-002_ET-5/3/0:1849***
",1849,NSB_BNG-002,ET-5/3/0,HSI-1849
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.1855,up,up,"***To:NSB_BNG-002_ET-5/3/0:1885***
",1855,NSB_BNG-002,ET-5/3/0,HSI-1855
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.1858,up,up,"***To:NSB_BNG-002_ET-5/3/0:1858***
",1858,NSB_BNG-002,ET-5/3/0,HSI-1858
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.1885,up,up,"***To:NSB_BNG-002_ET-5/3/0:1885***
",1885,NSB_BNG-002,ET-5/3/0,HSI-70001885
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.2301,up,up,"***To:NSB_BNG-002_ET-5/3/0:2301***
",2301,NSB_BNG-002,ET-5/3/0,HSI-2301
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.2305,up,up,"***To:NSB_BNG-002_ET-5/3/0:2305***
",2305,NSB_BNG-002,ET-5/3/0,HSI-2305
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.2309,up,up,"***To:NSB_BNG-002_ET-5/3/0:2309***
",2309,NSB_BNG-002,ET-5/3/0,HSI-2309
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.2345,up,up,"***To:NSB_BNG-002_ET-5/3/0:2345***
",2345,NSB_BNG-002,ET-5/3/0,HSI-2345
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.2753,up,up,"***To:NSB_BNG-002_ET-5/3/0:2753***
",2753,NSB_BNG-002,ET-5/3/0,HSI-2753
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.2759,up,up,"***To:NSB_BNG-002_ET-5/3/0:2759***
",2759,NSB_BNG-002,ET-5/3/0,HSI-70002759
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.2762,up,up,"***To:NSB_BNG-002_ET-5/3/0:2762***
",2762,NSB_BNG-002,ET-5/3/0,HSI-2762
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.2768,up,up,"***To:NSB_BNG-002_ET-5/3/0:2768***
",2768,NSB_BNG-002,ET-5/3/0,HSI-2768
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.2771,up,up,"***To:NSB_BNG-002_ET-5/3/0:2771***
",2771,NSB_BNG-002,ET-5/3/0,HSI-2771
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.2797,up,up,"***To:NSB_BNG-002_ET-5/3/0:2797***
",2797,NSB_BNG-002,ET-5/3/0,HSI-2797
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.2865,up,up,"***TO::NSB_BNG-002_ET-5/3/0:2865***
",2865,NSB_BNG-002,ET-5/3/0,HSI-2865
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.3022,up,up,"***To:NSB_BNG-002_ET-5/3/0:3022***
",3022,NSB_BNG-002,ET-5/3/0,HSI-70003022
SLZ,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.3062,up,up,"VDSL SL4847 (FIO-SL4847_FMC) - DATA M
",3062,NSB_BNG-002,ET-5/3/0,HSI-70003062
