Region,SIP AGG,SIP Interface,StatusPhysical,StatusProtocol,Description,SIP VLAN,SIP VSI,SIP IP
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.396,up,up,SIP-396,396,SIP-396,100.108.224.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.400,up,up,SIP-400,400,SIP-400,100.109.96.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.410,up,up,SIP-410,410,SIP-410,100.109.64.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.416,up,up,SIP-416,416,SIP-416,100.109.32.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.436,up,up,SIP-436,436,SIP-436,100.119.112.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.442,up,up,SIP-442,442,SIP-442,100.110.168.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.470,up,up,"ZMB-HM-01 (FIO-ZMBHM01_FMC) - SIP
",470,SIP-470,100.126.96.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.472,up,up,"CDO-EM-01 (FIO-CDOEM01_FMC) - SIP
",472,SIP-472,100.126.100.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.480,up,up,"DIG-HM-01 (FIO-DIGHM01_FMC) - SIP
",480,SIP-480,100.124.0.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.482,up,up,"GSN-EM-01 (FIO-GSNEM01_FMC) - SIP
",482,SIP-482,100.117.184.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.522,up,up,"ZMB-HM-02 (FIO-ZMBHM02_FMC) - SIP
",522,SIP-522,100.122.216.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.532,up,up,"PGD-HM-01 (FIO-PGDHM01_FMC) - SIP
",532,SIP-532,100.126.120.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.542,up,up,"ILG-HM-01 (FIO-ILGHM01_FMC) - SIP
",542,SIP-542,100.117.188.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.580,up,up,"ILG-FG-01 (FIO-ILGFG01_FMC) - SIP
",580,SIP-580,100.123.32.0/19
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.582,up,up,"ILG-HM-02 (FIO-ILGHM02_FMC) - SIP
",582,SIP-582,100.124.8.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.584,up,up,SIP-584,584,SIP-584,100.104.64.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.588,up,up,"ILG-FG-01 (FIO-ILGFG01_FMC) - SIP
",588,SIP-588,100.123.64.0/19
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.594,up,up,"ILG-EM-01 (FIO-ILGEM01_FMC) - SIP
",594,SIP-594,100.117.192.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.618,up,up,"PGD-HM-01 (FIO-PGDHM01_FMC) - SIP
",618,SIP-618,100.117.196.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.634,up,up,"BSL-HM-01 (FIO-BSLHM01_FMC) - SIP
",634,SIP-634,100.119.0.0/23
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.660,up,up,"CDO-HM-05 (FIO-CDOHM05_FMC) - SIP
",660,SIP-660,100.116.24.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.768,up,up,"MSAN VLC01 - PVALEN (FIO-MIN1419_FMC) - SIP
",768,SIP-90000768,100.102.134.0/23
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.1582,up,up,SIP-1582,1582,SIP-1582,10.17.18.0/23
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.2292,up,up,SIP-2292,2292,SIP-2292,10.15.164.0/23
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.2292,up,up,SIP-2292,2292,SIP-2304,10.15.164.0/23
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.2304,up,up,SIP-2304,2304,SIP-2304,100.119.144.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.2312,up,up,SIP-2312,2312,SIP-2312,100.106.68.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.2324,up,up,SIP-2324,2324,SIP-2324,100.106.64.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.2326,up,up,SIP-2326,2326,SIP-2326,100.106.48.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.2328,up,up,SIP-2328,2328,SIP-2328,10.19.164.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.2418,up,up,"RPVCIA-LSA01-001-MIN2523-A1 (FIO-RPVCIALSA01001MIN2523A1_FMC) - SIP
",2418,SIP-2418,100.122.222.0/24
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3052,up,up,"OLT ALAE-FG-01-FTTx: (FIO-ALAEFG01FTTx:_FMC) - SIP
",3052,SIP-90003052,100.67.112.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3062,up,up,"OLT DONC-FG-01-FTTx (FIO-DONCFG01FTTx_FMC) - SIP
",3062,SIP-90003062,100.95.208.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3068,up,up,"OLT INI-NG-01-FTTx (FIO-INING01FTTx_FMC) - SIP
",3068,SIP-90003068,100.95.192.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3070,up,up,"OLT MNLO-FG-01-FTTx (FIO-MNLOFG01FTTx_FMC) - SIP
",3070,SIP-90003070,100.87.216.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3098,up,up,"OLT AGLY-NG-01-FTTx (FIO-AGLYNG01FTTx_FMC) - SIP
",3098,SIP-90003098,10.56.0.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3100,up,up,"OLT GALAS-FG-01-FTTx (FIO-GALASFG01FTTx_FMC) - SIP
",3100,SIP-90003100,100.71.232.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3246,up,up,"MIN_R3R3_ANL31LTE-FTTx - FIO-MINR3R3ANL31LTEFTTx_FMC - SIP
",3246,SIP-90003246,100.103.136.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3262,up,up,"OLT SUMLI-NG-01-FTTx (FIO-SUMLING01FTTx_FMC) - SIP
",3262,SIP-90003262,100.67.48.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3518,up,up,"OLT DAO-FG-01-FTTx (FIO-DAOFG01FTTx_FMC) - SIP
",3518,SIP-90003518,100.101.64.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3520,up,up,"OLT  CPVCD-FG-01-FTTx (FIO- CPVCDFG01FTTx_FMC) - SIP
",3520,SIP-90003520,100.101.32.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3522,up,up,"OLT BAL-HG-01-FTTx (FIO-BALHG01FTTx_FMC) - SIP
",3522,SIP-90003522,100.101.0.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3526,up,up,"OLT MRG-FG-01-FFTx (FIO-MRGFG01FFTx _FMC) - SIP
",3526,SIP-90003526,100.100.252.0/24
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3528,up,up,"OLT SFRGN-FG-01-FTTx  (FIO-SFRGNFG01FTTx _FMC) - SIP
",3528,SIP-90003528,100.100.240.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3530,up,up,"GIN3-FG-01-FTTx - FIO-GIN3FG01FTTx _FMC - SIP
",3530,SIP-90003530,100.100.232.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3534,up,up,"OLT BUT2-FG-01-FTTx (FIO-BUT2FG01FTTx_FMC) - SIP
",3534,SIP-90003534,100.100.200.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3538,up,up,"LLY-FG-01-FTTx- (FIO-LLYFG01FTTx_FMC) - SIP
",3538,SIP-90003538,100.100.168.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3540,up,up,"LIN-FG-01-FTTx - (FIO-LINFG01FTTx_FMC) - SIP
",3540,SIP-90003540,100.100.152.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3542,up,up,"MYB2-FG-01-FTTx - (FIO-MYB2FG01FTTx _FMC) - SIP
",3542,SIP-90003542,100.100.136.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3548,up,up,"ZMB-HM-01 - FIO-ZMBHM01_FMC - SIP
",3548,SIP-90003548,100.100.32.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3550,up,up,"CDO-EM-01 (FIO-CDOEM01_FMC) - SIP
",3550,SIP-90003550,100.100.0.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3552,up,up,"OLT BUT2-HG-01-FTTx (FIO-BUT2HG01FTTx_FMC) - SIP
",3552,SIP-90003552,100.102.176.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3586,up,up,"BYG-HM-01 (FIO-BYGHM01_FMC) - SIP
",3586,SIP-90003586,100.122.204.0/23
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3588,up,up,"ILG-HM-04 - FIO-ILGHM04_FMC - SIP
",3588,SIP-80003588,100.102.190.0/24
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3708,up,up,"OLT TMB-FG-01-FTTx (FIO-TMBFG01FTTx_FMC) - SIP
",3708,SIP-90003708,100.103.64.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3718,up,up,"OLT CDO-DVO-HM-01 (FIO-CDODVOHM01_FMC) - SIP
",3718,SIP-90003718,100.101.216.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3736,up,up,"OLT SRG-HM-01 (FIO-SRGHM01_FMC1) - SIP
",3736,SIP-90003736,100.103.80.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3738,up,up,"OLT ILG-HM-03 (FIO-ILGHM03_FMC) - SIP
",3738,SIP-90003738,100.67.8.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3778,up,up,"OLT OLNGA-FG-01-FTTx (FIO-OLNGAFG01FTTx_FMC) - SIP
",3778,SIP-90003778,100.71.224.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.136,up,up,SIP-136,136,SIP-136,100.119.101.0/24
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.138,up,up,SIP-138,138,SIP-138,100.104.123.0/24
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.158,up,up,SIP-158,158,SIP-158,100.67.224.0/19
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.306,up,up,SIP-306,306,SIP-306,100.104.121.0/24
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.312,up,up,SIP-312,312,SIP-312,10.15.96.0/24
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.318,up,up,SIP-318,318,SIP-318,10.15.98.0/24
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.320,up,up,SIP-320,320,SIP-320,100.104.122.0/24
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.322,up,up,SIP-322,322,SIP-322,100.104.124.0/24
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.336,up,up,SIP-336,336,SIP-336,100.111.190.0/24
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.338,up,up,SIP-338,338,SIP-338,10.17.6.0/23
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.340,up,up,SIP-340,340,SIP-340,100.109.136.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.342,up,up,SIP-342,342,SIP-342,100.109.112.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.346,up,up,SIP-346,346,SIP-346,10.19.172.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.368,up,up,SIP-368,368,SIP-368,100.111.244.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.382,up,up,SIP-382,382,SIP-382,100.109.128.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.386,up,up,SIP-386,386,SIP-386,100.109.48.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.396,up,up,SIP-396,396,SIP-396,100.108.224.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.400,up,up,SIP-400,400,SIP-400,100.109.96.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.410,up,up,SIP-410,410,SIP-410,100.109.64.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.416,up,up,SIP-416,416,SIP-416,100.109.32.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.436,up,up,SIP-436,436,SIP-436,100.119.112.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.442,up,up,SIP-442,442,SIP-442,100.110.168.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.470,up,up,"ZMB-HM-01 (FIO-ZMBHM01_FMC) - SIP
",470,SIP-470,100.126.96.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.472,up,up,"CDO-EM-01 (FIO-CDOEM01_FMC) - SIP
",472,SIP-472,100.126.100.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.480,up,up,"DIG-HM-01 (FIO-DIGHM01_FMC) - SIP
",480,SIP-480,100.124.0.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.482,up,up,"GSN-EM-01 (FIO-GSNEM01_FMC) - SIP
",482,SIP-482,100.117.184.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.522,up,up,"ZMB-HM-02 (FIO-ZMBHM02_FMC) - SIP
",522,SIP-522,100.122.216.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.532,up,up,"PGD-HM-01 (FIO-PGDHM01_FMC) - SIP
",532,SIP-532,100.126.120.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.542,up,up,"ILG-HM-01 (FIO-ILGHM01_FMC) - SIP
",542,SIP-542,100.117.188.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.580,up,up,"ILG-FG-01 (FIO-ILGFG01_FMC) - SIP
",580,SIP-580,100.123.32.0/19
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.582,up,up,"ILG-HM-02 (FIO-ILGHM02_FMC) - SIP
",582,SIP-582,100.124.8.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.584,up,up,SIP-584,584,SIP-584,100.104.64.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.588,up,up,"ILG-FG-01 (FIO-ILGFG01_FMC) - SIP
",588,SIP-588,100.123.64.0/19
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.594,up,up,"ILG-EM-01 (FIO-ILGEM01_FMC) - SIP
",594,SIP-594,100.117.192.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.618,up,up,"PGD-HM-01 (FIO-PGDHM01_FMC) - SIP
",618,SIP-618,100.117.196.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.634,up,up,"BSL-HM-01 (FIO-BSLHM01_FMC) - SIP
",634,SIP-634,100.119.0.0/23
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.660,up,up,"CDO-HM-05 (FIO-CDOHM05_FMC) - SIP
",660,SIP-660,100.116.24.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.768,up,up,"MSAN VLC01 - PVALEN (FIO-MIN1419_FMC) - SIP
",768,SIP-90000768,100.102.134.0/23
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.1582,up,up,SIP-1582,1582,SIP-1582,10.17.18.0/23
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.2292,up,up,SIP-2292,2292,SIP-2292,10.15.164.0/23
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.2292,up,up,SIP-2292,2292,SIP-2304,10.15.164.0/23
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.2304,up,up,SIP-2304,2304,SIP-2304,100.119.144.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.2312,up,up,SIP-2312,2312,SIP-2312,100.106.68.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.2324,up,up,SIP-2324,2324,SIP-2324,100.106.64.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.2326,up,up,SIP-2326,2326,SIP-2326,100.106.48.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.2328,up,up,SIP-2328,2328,SIP-2328,10.19.164.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.2418,up,up,"RPVCIA-LSA01-001-MIN2523-A1 (FIO-RPVCIALSA01001MIN2523A1_FMC) - SIP
",2418,SIP-2418,100.122.222.0/24
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3052,up,up,"OLT ALAE-FG-01-FTTx: (FIO-ALAEFG01FTTx:_FMC) - SIP
",3052,SIP-90003052,100.67.112.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3062,up,up,"OLT DONC-FG-01-FTTx (FIO-DONCFG01FTTx_FMC) - SIP
",3062,SIP-90003062,100.95.208.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3068,up,up,"OLT INI-NG-01-FTTx (FIO-INING01FTTx_FMC) - SIP
",3068,SIP-90003068,100.95.192.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3070,up,up,"OLT MNLO-FG-01-FTTx (FIO-MNLOFG01FTTx_FMC) - SIP
",3070,SIP-90003070,100.87.216.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3098,up,up,"OLT AGLY-NG-01-FTTx (FIO-AGLYNG01FTTx_FMC) - SIP
",3098,SIP-90003098,10.56.0.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3100,up,up,"OLT GALAS-FG-01-FTTx (FIO-GALASFG01FTTx_FMC) - SIP
",3100,SIP-90003100,100.71.232.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3246,up,up,"MIN_R3R3_ANL31LTE-FTTx - FIO-MINR3R3ANL31LTEFTTx_FMC - SIP
",3246,SIP-90003246,100.103.136.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3262,up,up,"OLT SUMLI-NG-01-FTTx (FIO-SUMLING01FTTx_FMC) - SIP
",3262,SIP-90003262,100.67.48.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3518,up,up,"OLT DAO-FG-01-FTTx (FIO-DAOFG01FTTx_FMC) - SIP
",3518,SIP-90003518,100.101.64.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3520,up,up,"OLT  CPVCD-FG-01-FTTx (FIO- CPVCDFG01FTTx_FMC) - SIP
",3520,SIP-90003520,100.101.32.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3522,up,up,"OLT BAL-HG-01-FTTx (FIO-BALHG01FTTx_FMC) - SIP
",3522,SIP-90003522,100.101.0.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3526,up,up,"OLT MRG-FG-01-FFTx (FIO-MRGFG01FFTx _FMC) - SIP
",3526,SIP-90003526,100.100.252.0/24
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3528,up,up,"OLT SFRGN-FG-01-FTTx  (FIO-SFRGNFG01FTTx _FMC) - SIP
",3528,SIP-90003528,100.100.240.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3530,up,up,"GIN3-FG-01-FTTx - FIO-GIN3FG01FTTx _FMC - SIP
",3530,SIP-90003530,100.100.232.0/22
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3534,up,up,"OLT BUT2-FG-01-FTTx (FIO-BUT2FG01FTTx_FMC) - SIP
",3534,SIP-90003534,100.100.200.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3538,up,up,"LLY-FG-01-FTTx- (FIO-LLYFG01FTTx_FMC) - SIP
",3538,SIP-90003538,100.100.168.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3540,up,up,"LIN-FG-01-FTTx - (FIO-LINFG01FTTx_FMC) - SIP
",3540,SIP-90003540,100.100.152.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3542,up,up,"MYB2-FG-01-FTTx - (FIO-MYB2FG01FTTx _FMC) - SIP
",3542,SIP-90003542,100.100.136.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3548,up,up,"ZMB-HM-01 - FIO-ZMBHM01_FMC - SIP
",3548,SIP-90003548,100.100.32.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3550,up,up,"CDO-EM-01 (FIO-CDOEM01_FMC) - SIP
",3550,SIP-90003550,100.100.0.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3552,up,up,"OLT BUT2-HG-01-FTTx (FIO-BUT2HG01FTTx_FMC) - SIP
",3552,SIP-90003552,100.102.176.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3586,up,up,"BYG-HM-01 (FIO-BYGHM01_FMC) - SIP
",3586,SIP-90003586,100.122.204.0/23
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3588,up,up,"ILG-HM-04 - FIO-ILGHM04_FMC - SIP
",3588,SIP-80003588,100.102.190.0/24
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3708,up,up,"OLT TMB-FG-01-FTTx (FIO-TMBFG01FTTx_FMC) - SIP
",3708,SIP-90003708,100.103.64.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3718,up,up,"OLT CDO-DVO-HM-01 (FIO-CDODVOHM01_FMC) - SIP
",3718,SIP-90003718,100.101.216.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3736,up,up,"OLT SRG-HM-01 (FIO-SRGHM01_FMC1) - SIP
",3736,SIP-90003736,100.103.80.0/20
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3738,up,up,"OLT ILG-HM-03 (FIO-ILGHM03_FMC) - SIP
",3738,SIP-90003738,100.67.8.0/21
MIN,ALWANA-FMAGG-002-MIN1092,VE1/0/0.3778,up,up,"OLT OLNGA-FG-01-FTTx (FIO-OLNGAFG01FTTx_FMC) - SIP
",3778,SIP-90003778,100.71.224.0/21
MIN,DAVCLS-FMAGG-001-MIN2031,VE1/0/0.463,up,up,"DVO-HM-03 (FIO-DVOHM03_FMC) - SIP
",463,SIP-463,100.116.32.0/21
MIN,DAVCLS-FMAGG-001-MIN2031,VE1/0/0.481,up,up,"DVO-HM-05 (FIO-DVOHM05_FMC) - SIP
",481,SIP-481,100.117.200.0/22
MIN,DAVCLS-FMAGG-001-MIN2031,VE1/0/0.497,up,up,"DVO-HM-02-FTTX (FIO-DVOHM02FTTX_FMC) - SIP
",497,SIP-497,100.126.116.0/22
MIN,DAVCLS-FMAGG-001-MIN2031,VE1/0/0.499,up,up,"GPON KRNHG01 01 (FIO-KRNHG01_FMC) - SIP
",499,SIP-499,100.123.0.0/19
MIN,DAVCLS-FMAGG-001-MIN2031,VE1/0/0.577,up,up,"GSN-FG-01 (FIO-GSNFG01_FMC) - SIP
",577,SIP-577,100.123.160.0/20
MIN,DAVCLS-FMAGG-001-MIN2031,VE1/0/0.595,up,up,"DVO-HM-01 (FIO-DVOHM01_FMC) - SIP
",595,SIP-595,100.119.2.0/23
MIN,DAVCLS-FMAGG-001-MIN2031,VE1/0/0.617,up,up,"DVO-HM-04 (FIO-DVOHM04_FMC) - SIP
",617,SIP-617,100.119.4.0/23
MIN,DAVCLS-FMAGG-001-MIN2031,VE1/0/0.619,up,up,"TGM-HM-01 (FIO-TGMHM01_FMC) - SIP
",619,SIP-619,100.116.40.0/21
MIN,DAVCLS-FMAGG-001-MIN2031,VE1/0/0.633,up,up,"GSN-EM-01 (FIO-GSNEM01_FMC) - SIP
",633,SIP-633,100.119.6.0/23
MIN,DAVCLS-FMAGG-001-MIN2031,VE1/0/0.635,up,up,"DVO-GSN-HM-01 (FIO-DVOGSNHM01_FMC) - SIP
",635,SIP-635,100.117.204.0/22
MIN,DAVCLS-FMAGG-001-MIN2031,VE1/0/0.695,up,up,"DVO-HM-02-FTTx (FIO-DVOHM02FTTx_FMC) - SIP
",695,SIP-695,100.119.8.0/23
MIN,DAVCLS-FMAGG-001-MIN2031,VE1/0/0.2045,up,up,"BGGUA-NG-01-FTTx (FIO-BGGUANG01FTTx_FMC) - SIP
",2045,SIP-90002045,10.56.176.0/20
MIN,DAVCLS-FMAGG-001-MIN2031,VE1/0/0.2059,up,up,"OLT SRDVO-FG-01-FTTx (FIO-SRDVOFG01FTTx_FMC) - SIP
",2059,SIP-90002059,10.57.48.0/20
MIN,DAVCLS-FMAGG-001-MIN2031,VE1/0/0.2061,up,up,"OLT MTI-NG-01 (FIO-MTING01_FMC) - SIP
",2061,SIP-90002061,10.57.64.0/20
MIN,DAVCLS-FMAGG-001-MIN2031,VE1/0/0.2065,up,up,"OLT GFTIM-FG-01-FTTx (FIO-GFTIMFG01FTTx_FMC) - SIP
",2065,SIP-90002065,10.57.80.0/20
MIN,DAVCLS-FMAGG-001-MIN2031,VE1/0/0.2081,up,up,"OLT DALDC-FG-01-FTTx (FIO-DALDCFG01FTTx_FMC) - SIP
",2081,SIP-90002081,10.57.224.0/19
MIN,DAVCLS-FMAGG-001-MIN2031,VE1/0/0.2083,up,up,"OLT CMTI-FG-01-FTTx (FIO-CMTIFG01FTTx_FMC) - SIP
",2083,SIP-90002083,10.131.0.0/19
MIN,DAVCLS-FMAGG-001-MIN2031,VE1/0/0.2085,up,up,"OLT PLLC-NG-01-FTTx (FIO-PLLCNG01FTTx_FMC) - SIP
",2085,SIP-90002085,10.131.32.0/19
MIN,DAVCLS-FMAGG-001-MIN2031,VE1/0/0.2093,up,up,"OLT GFTIM-FG-01-FTTx (FIO-GFTIMFG01FTTx_FMC) - SIP
",2093,SIP-90002093,10.12.0.0/19
MIN,DAVCLS-FMAGG-001-MIN2031,VE1/0/0.2095,up,up,"OLT BATO-FG-01-FTTx (FIO-BATOFG01FTTx_FMC) - SIP
",2095,SIP-90002095,10.186.160.0/19
MIN,DAVCLS-FMAGG-001-MIN2031,VE1/0/0.2201,up,up,"OLT MBHGS-FG-01-FTTx (FIO-MBHGSFG01FTTx_FMC) - SIP
",2201,SIP-90002201,10.12.32.0/19
MIN,DAVCLS-FMAGG-001-MIN2031,VE1/0/0.2203,up,up,"OLT STNCR-FG-01-FTTx (FIO-STNCRFG01FTTx_FMC) - SIP
",2203,SIP-90002203,10.186.64.0/19
MIN,DAVCLS-FMAGG-001-MIN2031,VE1/0/0.2211,up,up,"OLT MKR2-FG-01-FTTx (FIO-MKR2FG01FTTx_FMC) - SIP
",2211,SIP-90002211,10.12.64.0/19
MIN,DAVCLS-FMAGG-001-MIN2031,VE1/0/0.2213,up,up,"OLT TRSD-FG-01-FTTx (FIO-TRSDFG01FTTx_FMC) - SIP
",2213,SIP-90002213,10.186.192.0/19
