Region,Node Name,Uplink,Trunk,OM,SIP,HSI,IPOE,H248,RTP,AG1,AG2,Auth IP,UnAuth IP,OM VCID,SIP VCID,HSI VCID,HSI AGG,HSI Interface,BNG,BNG Port,HSI VSI,SIP IP,SIP AGG,SIP Interface,SIP VSI
SLZ,CMB_017_GPONA_02,SNCRIS-SL681-TRS_DC_AN-R6R6_L2LTE-01,Eth-Trunk1||GE0/6/0(10G),3983,3514,3433,400,-,-,10.175.52.8,10.175.52.54,10.95.192.0/20,10.109.168.0/22,26509739|27509739,26509740|27509740,26509741|27509741,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.3433,NSB_BNG-002,ET-5/3/0,HSI-70003433,10.63.0.0/18,CRMMSC-FMAGG-002-SL590,VE1/0/0.3514,SIP-70003514
SLZ,CMB_028_GPONA_01,VIESOUTHRNCALAMBLAG_TDCAN_T910D_01_SL6057,Eth-Trunk3||GE0/2/2(10G),3983,3516,3433,400,-,-,10.175.52.54,10.175.52.8,10.65.112.0/20,10.75.76.0/22,26511490|27511490,26511491|27511491,26511492|27511492,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.3433,NSB_BNG-002,ET-5/3/0,HSI-70003433,10.63.128.0/18,CRMMSC-FMAGG-002-SL590,VE1/0/0.3516,SIP-70003516
SLZ,CMB_602_HYB_01,CMB_602_TDCAN_910CB_01_SL1465,Eth-Trunk4||GE0/2/4(10G)|GE0/2/5(10G),602,"322
444",606,400,-,-,10.175.52.54,10.175.52.8,10.60.48.0/20,10.75.124.0/22,3048336|4048336,"322: 3048338|4048338
444: 3048339|4048339",3048337|4048337,CRMMSC-FMAGG-001-SL590,100GE1/1/16.606,CMO_CRM_BNG_001,ET-5/1/0,HSI-606,"100.122.136.0/21
100.105.80.0/20","CRMMSC-FMAGG-002-SL590
CRMMSC-FMAGG-002-SL590","VE1/0/0.322
VE1/0/0.444","SIP-322
SIP-444"
SLZ,CMB_603_HYB_01,CMB_603_TDCAN_910D_01_SL1466,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),790,"445
791",792,400,-,-,10.81.22.1,10.81.22.2,10.58.112.0/21,10.82.76.0/23,26500528|27500528,"445: 26505047|27505047
791: 26500529|27500529",26500530|27500530,NASGBU-FMAGG-001-SL295,100GE1/0/38.792,NSU_NSB_CGN_003_IPOE,ET-11/0/2,HSI-792,"100.105.112.0/20
100.110.48.0/20","CRMMSC-FMAGG-001-SL590
CRMMSC-FMAGG-001-SL590","VE1/0/0.445
VE1/0/0.791","SIP-445
SIP-791"
SLZ,CMB_604_HYB_01,CMB_604_TDCAN_910D_01_SL1499,Eth-Trunk4||GE0/2/4(10G)|GE0/2/5(10G),790,"445
791",792,400,-,-,10.81.22.1,10.81.22.2,10.60.0.0/20,10.75.112.0/22,26500781|27500781,"445: 26500851|27500851
791: 26500782|27500782",26500783|27500783,NASGBU-FMAGG-001-SL295,100GE1/0/38.792,NSU_NSB_CGN_003_IPOE,ET-11/0/2,HSI-792,"100.105.112.0/20
100.110.48.0/20","CRMMSC-FMAGG-001-SL590
CRMMSC-FMAGG-001-SL590","VE1/0/0.445
VE1/0/0.791","SIP-445
SIP-791"
SLZ,CMB_605_HYB_01,CMB_605_TDCAN_910D_01_SL1467,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),790,791,792,400,-,-,10.81.22.1,10.81.22.2,100.86.232.0/22,100.117.114.0/24,27500531|26500531,27500532|26500532,27500533|26500533,NASGBU-FMAGG-001-SL295,100GE1/0/38.792,NSU_NSB_CGN_003_IPOE,ET-11/0/2,HSI-792,100.110.48.0/20,CRMMSC-FMAGG-001-SL590,VE1/0/0.791,SIP-791
SLZ,CMB_606_HYB_01,CMB_606_TDCAN_910D_01_SL1468,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),790,791,792,400,-,-,10.81.22.1,10.81.22.2,10.59.64.0/21,10.82.128.0/23,26500525|27500525,26500526|27500526,26500527|27500527,NASGBU-FMAGG-001-SL295,100GE1/0/38.792,NSU_NSB_CGN_003_IPOE,ET-11/0/2,HSI-792,100.110.48.0/20,CRMMSC-FMAGG-001-SL590,VE1/0/0.791,SIP-791
SLZ,CMB_706_GPONA_01,CMB_706_TDCAN_910CB_01_SL2213,Eth-Trunk4||GE0/2/1(10G),242,3834,244,400,-,-,10.81.22.1,-,10.238.120.0/21,10.246.32.0/23,26509477,26509478,26509479,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.244,NSB_BNG-002,ET-5/3/0,HSI-244,10.78.64.0/18,CRMMSC-FMAGG-002-SL590,VE1/0/0.3834,SIP-70003834
SLZ,CMB_707_GPONA_01,CMB_707_TDCAN_910CG_01_SL2035,Eth-Trunk4||GE0/2/3(10G),3616,3834,244,400,-,-,10.81.22.1,-,10.201.36.0/22,10.202.201.0/24,26506242,26506243,26506244,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.244,NSB_BNG-002,ET-5/3/0,HSI-244,10.78.64.0/18,CRMMSC-FMAGG-002-SL590,VE1/0/0.3834,SIP-70003834
SLZ,CMB_709_HYB_01,CMB-709-SL2124-ATN910C-01 & CMB_709_TDCAN_910D_01_SL2124,Eth-Trunk3||Eth-Trunk3.400|Ethernet0/0/0|GE0/2/16|GE0/2/17|GE0/2/18|GE0/2/19|GE0/2/19.665|GE0/2/19.666|GE0/2/19.746|GE0/2/19.1984|GE0/2/19.3074|GE0/2/20|GE0/2/21|GE0/2/22|GE0/2/23|GE0/2/24|GE0/2/25|GE0/2/26|GE0/2/27|GE0/2/28|GE0/2/29|GE0/2/30|GE0/2/31|LoopBack0|LoopBack1|NULL0|Serial0/2/0:0|Serial0/2/1:0|Serial0/2/2:0|Serial0/2/3:0 & Eth-Trunk4||GE0/2/4(10G),-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SLZ,CMG_001_GPONA_01,CAMALI_TDCAN_T980C_01_SL989,GigabitEthernet0/4/1,3318,1898,1885,400,-,-,10.175.52.50,10.175.52.48,100.102.32.0/22,100.123.8.0/24,26505549|27505549,26505550|27505550,26505551|27505551,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.1885,NSB_BNG-002,ET-5/3/0,HSI-70001885,100.87.32.0/21,CRMMSC-FMAGG-002-SL590,VE1/0/0.1898,SIP-70001898
SLZ,CMG_500_GPONA_01,CAMALI_TDCAN_T980C_01_SL989,GigabitEthernet0/4/2,3389,3657,3647,400,-,-,10.175.52.50,10.175.52.48,100.102.36.0/22,100.123.9.0/24,26505591|27505591,26505592|27505592,26505593|27505593,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.3647,NSB_BNG-002,ET-5/3/0,HSI-70003647,100.84.160.0/19,CRMMSC-FMAGG-001-SL590,VE1/0/0.3657,SIP-70003657
SLZ,CMI_001_GPONA_01,CMLGAN_TDCAN_T950C_01_SL725,Eth-Trunk4||GE0/1/3(10G),3651,3408,3642,400,-,-,10.175.52.20,10.175.52.22,10.13.160.0/20,10.190.52.0/22,26509223|27509223,26509224|27509224,26509225|27509225,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.3642,NSB_BNG-002,ET-5/3/0,HSI-70003642,10.76.128.0/18,CRMMSC-FMAGG-002-SL590,VE1/0/0.3408,SIP-70003408
SLZ,CMO_001_GPONA_01,CARMONA-SL591-TRS_DC_AN-R6R6_L5LTE-01,Eth-Trunk1||GE0/3/1(10G),618,668,669,400,-,-,10.175.52.54,10.175.52.55,100.85.144.0/20,100.120.156.0/22,3024708|4024708,3024709|4024709,3024710|4024710,GENTRIAS-SL2807-AGGFMN-X16A-01,100GE2/0/0.669,GTS_BNG-001,ET-5/1/0,HSI-669,100.112.32.0/19,BACOOR-FMAGG-002-SL565,VE1/0/0.668,SIP-668
SLZ,CMO_003_GPONA_01,SOUTHWOOD-SL577-TRS_DC_MAN-R6R6_L8LTE-01,GigabitEthernet0/2/1,3616,3624,3666,400,-,-,10.175.52.3,10.175.52.54,10.201.40.0/22,10.202.202.0/24,26505927|27505927,26505928|27505928,26505929|27505929,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.3666,NSB_BNG-002,ET-5/3/0,HSI-70003666,100.83.240.0/20,CRMMSC-FMAGG-002-SL590,VE1/0/0.3624,SIP-70003624
SLZ,CMO_006_GPONA_01,CARMONA-SL590-TRS_DC_AGG-R0-01,GigabitEthernet2/1/10,3885,3842,"2088
3429",400,-,-,-,-,10.242.128.0/22,10.247.32.0/24,-,-,-,"GENTRIAS-SL2807-AGGFMN-X16A-01
GENTRIAS-SL2807-AGGFMN-X16A-01","100GE2/0/0.2088
100GE2/0/0.3429","GTS_BNG-001
GTS_BNG-001","ET-5/1/0
ET-5/1/0","HSI-70002088
HSI-70003429",10.77.192.0/18,BACOOR-FMAGG-002-SL565,VE1/0/0.3842,SIP-70003842
SLZ,CMO_008_GPONA_01,EMBARCADE_TDCAN_T950C_01_SL573,GigabitEthernet0/2/1,3985,3973,3429,400,-,-,10.175.52.57,10.175.52.55,10.240.200.0/22,10.246.179.0/24,26509845|27509845,26509846|27509846,26509847|27509847,GENTRIAS-SL2807-AGGFMN-X16A-01,100GE2/0/0.3429,GTS_BNG-001,ET-5/1/0,HSI-70003429,10.79.128.0/18,BACOOR-FMAGG-001-SL565,VE1/0/0.3973,SIP-70003973
SLZ,CMO_101_GPONA_01,CMO_101_TDCAN_910CG_01_SL2369,Eth-Trunk4||GE0/2/5(10G),240,3416,1768,400,-,-,10.81.22.49,10.81.22.12,10.3.48.0/21,10.217.152.0/23,26506350|27506350,26506351|27506351,26506352|27506352,CRMMSC-FMAGG-002-SL590,100GE1/1/16.1768,CMO_CRM_BNG_001,ET-10/3/0,HSI-1768,10.77.32.0/19,BACOOR-FMAGG-002-SL565,VE1/0/0.3416,SIP-70003416
SLZ,CMO_102_GPONA_01,CMO-102-SL2366-ATN910C-G-01,Eth-Trunk4||GE0/2/4(10G),3885,1890,1765,400,-,-,10.175.52.69,10.81.22.12,100.102.240.0/22,100.123.60.0/24,26505748|27505748,26505749|27505749,26505750|27505750,CRMMSC-FMAGG-001-SL590,100GE1/1/16.1765,CMO_CRM_BNG_001,ET-5/1/0,HSI-1765,100.84.64.0/19,BACOOR-FMAGG-002-SL565,VE1/0/0.1890,SIP-70001890
SLZ,CMO_102_GPONA_02,CMO-102-SL2366-ATN910C-G-01,Eth-Trunk5||GE0/2/5(10G),3616,3591,1765,400,-,-,10.175.52.69,10.81.22.12,100.102.244.0/22,100.123.61.0/24,26506493|27506493,26506494|27506494,26506495|27506495,CRMMSC-FMAGG-001-SL590,100GE1/1/16.1765,CMO_CRM_BNG_001,ET-5/1/0,HSI-1765,10.77.128.0/18,BACOOR-FMAGG-001-SL565,VE1/0/0.3591,SIP-70003591
SLZ,CMO_103_GPONA_01,CMO-103-SL2612-ATN910C-01,Eth-Trunk4||GE0/2/5(10G),3985,3973,1807,400,-,-,10.81.22.49,10.81.22.9,10.95.224.0/20,10.109.176.0/22,26511302|27511302,26511303|27511303,26511304|27511304,CRMMSC-FMAGG-001-SL590,100GE1/1/16.1807,CMO_CRM_BNG_001,ET-5/1/0,HSI-1807,10.79.128.0/18,BACOOR-FMAGG-001-SL565,VE1/0/0.3973,SIP-70003973
SLZ,CMO_103_VDB_01,CMO-103-SL2612-ATN910C-01,Eth-Trunk3||GE0/2/3(10G),2633,2632,1807,400,-,-,10.81.22.49,10.81.22.9,100.92.192.128/25,100.119.43.224/27,26502818|27502818,26502819|27502819,26502820|27502820,CRMMSC-FMAGG-001-SL590,100GE1/1/16.1807,CMO_CRM_BNG_001,ET-5/1/0,HSI-1807,100.87.112.0/21,BACOOR-FMAGG-002-SL565,VE1/0/0.2632,SIP-70002632
SLZ,CMO_104_VDB_01,CMO_104_TDCAN_910CG_01_SL2367 & TRC-704-SL2960-ATN910C-01,Eth-Trunk3||GE0/2/19|GE0/2/20 & Eth-Trunk3||GE0/2/13|GE0/2/14,3459,773,1765,400,-,-,10.175.52.69,10.81.22.12,100.92.193.128/25,100.119.44.0/27,26504995|27504995,26504997|27504997,26504996|27504996,CRMMSC-FMAGG-001-SL590,100GE1/1/16.1765,CMO_CRM_BNG_001,ET-5/1/0,HSI-1765,100.108.200.0/21,BACOOR-FMAGG-001-SL565,VE1/0/0.773,SIP-773
SLZ,CMO_701_GPONA_01,CMO_701_TDCAN_910D_01_SL1308,Eth-Trunk4||GE0/2/3(10G),3616,3591,1709,400,-,-,10.81.22.9,10.81.22.43,10.199.212.0/22,10.202.181.0/24,26504395|27504395,26504397|27504397,26504396|27504396,CRMMSC-FMAGG-001-SL590,100GE1/1/16.1709,CMO_CRM_BNG_001,ET-5/1/0,HSI-1709,10.77.128.0/18,BACOOR-FMAGG-001-SL565,VE1/0/0.3591,SIP-70003591
SLZ,CMO_702_GPONA_01,CMO_702_TDCAN_910D_01_SL1428,Eth-Trunk4||GE0/2/5(10G),-,1890,275,400,-,-,10.81.22.9,10.81.22.43,100.102.248.0/22,100.123.62.0/24,-,26506450|27506450,26506451|27506451,CRMMSC-FMAGG-002-SL590,100GE1/1/16.275,CMO_CRM_BNG_001,ET-10/3/0,HSI-275,100.84.64.0/19,BACOOR-FMAGG-002-SL565,VE1/0/0.1890,SIP-70001890
SLZ,CMO_702_HYB_01,CMO_702_TDCAN_910D_01_SL1428,Eth-Trunk3||GE0/2/4(10G),273,274,275,-,-,-,10.81.22.9,10.81.22.43,-,-,3041648|4041648,3041650|4041650,3041649|4041649,CRMMSC-FMAGG-002-SL590,100GE1/1/16.275,CMO_CRM_BNG_001,ET-10/3/0,HSI-275,100.122.120.0/21,CRMMSC-FMAGG-002-SL590,VE1/0/0.274,SIP-274
SLZ,CMO_703_GPONA_01,CMO_703_TDCAN_910D_01_SL1429,Eth-Trunk4||GE0/2/5(10G),273,3842,275,400,-,-,10.81.22.9,10.81.22.43,10.199.148.0/22,10.202.165.0/24,26506452|27506452,26506453|27506453,26506454|27506454,CRMMSC-FMAGG-002-SL590,100GE1/1/16.275,CMO_CRM_BNG_001,ET-10/3/0,HSI-275,10.77.192.0/18,BACOOR-FMAGG-002-SL565,VE1/0/0.3842,SIP-70003842
SLZ,CMO_703_HYB_01,CMO_703_TDCAN_910D_01_SL1429,Eth-Trunk3||GE0/2/4(10G),273,274,275,400,-,-,10.81.22.9,10.81.22.43,10.56.184.0/21,10.75.222.0/23,3041639|4041639,3041641|4041641,3041640|4041640,CRMMSC-FMAGG-002-SL590,100GE1/1/16.275,CMO_CRM_BNG_001,ET-10/3/0,HSI-275,100.122.120.0/21,CRMMSC-FMAGG-002-SL590,VE1/0/0.274,SIP-274
SLZ,CMO_704_HYB_01,CMO_704_TDCAN_910D_01_SL1430,Eth-Trunk3||GE0/2/4(10G),273,274,275,400,-,-,10.81.22.9,10.81.22.43,10.56.192.0/21,10.75.224.0/23,3041630|4041630,3041632|4041632,3041631|4041631,CRMMSC-FMAGG-002-SL590,100GE1/1/16.275,CMO_CRM_BNG_001,ET-10/3/0,HSI-275,100.122.120.0/21,CRMMSC-FMAGG-002-SL590,VE1/0/0.274,SIP-274
SLZ,CMO_708_VDB_01,CMO_708_TDCAN_910CG_01_SL2064,Eth-Trunk3||GE0/2/19|GE0/2/20,881,,"229
883",400,-,-,10.81.22.49,10.81.22.12,100.92.194.0/25,100.119.40.64/27,3041482|4041482,-,"229: 3041484|4041484
883: 3041483|4041483","-
NASGBU-FMAGG-001-SL295","-
100GE1/0/38.883","-
NSU_NSB_CGN_003_IPOE","-
ET-11/0/2","-
HSI-883",-,-,-,-
SLZ,CNM_902_GPONA_01,CNM_902_TDCAN_910CB_01_SL3152,Eth-Trunk2||GE0/2/4(10G),3651,3658,3642,400,-,-,10.168.56.69,-,10.231.208.0/21,10.229.244.0/23,26509522,26509523,26509524,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.3642,NSB_BNG-002,ET-5/3/0,HSI-70003642,100.84.192.0/19,CRMMSC-FMAGG-002-SL590,VE1/0/0.3658,SIP-70003658
SLZ,COR_001_GPONA_01,CORON2-SL383-TRS_DC_AN-R4R4-L3LTE-01,GigabitEthernet0/1/1,2795,2796,2797,400,-,-,10.175.52.41,-,100.85.184.0/21,10.205.68.0/23,26502564,26502565,26502566,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.2797,NSB_BNG-002,ET-5/3/0,HSI-2797,100.87.56.0/21,CRMMSC-FMAGG-002-SL590,VE1/0/0.2796,SIP-2796
SLZ,CRM_000_HYB_01,CARMONA-SL590-AGFN-X8A-01,GigabitEthernet1/0/10,3074,771,748,400,-,-,-,-,100.86.176.0/22,100.117.100.0/24,-,-,-,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.748,NSB_BNG-002,ET-10/3/0,HSI-748,100.110.244.0/22,CRMMSC-FMAGG-001-SL590,VE1/0/0.771,SIP-771
SLZ,CST_001_GPONA_01,SOGOY_TDCAN_T950D_01_SL919,GigabitEthernet0/4/1,3877,3873,3647,400,-,-,10.175.52.50,10.168.56.74,10.240.236.0/22,10.246.188.0/24,26509591|27509591,26509592|27509592,26509593|27509593,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.3647,NSB_BNG-002,ET-5/3/0,HSI-70003647,10.58.160.0/19,CRMMSC-FMAGG-001-SL590,VE1/0/0.3873,SIP-70003873
SLZ,CTG_701_VDB_01,CTG-701-SL1202-ATN910C-01,Eth-Trunk3||GE0/2/15|GE0/2/16,260,261,744,400,-,-,10.81.22.51,10.81.22.6,100.92.156.0/24,100.119.33.0/26,26504797|27504797,26504799|27504799,26504798|27504798,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.744,NSB_BNG-002,ET-10/3/0,HSI-744,100.122.96.0/21,BACOOR-FMAGG-001-SL565,VE1/0/0.261,SIP-261
SLZ,CTG_702_GPONA_01,CTG-702-SL1199-ATN910C-G-01,Eth-Trunk4||GE0/2/4(10G),3799,3571,744,400,-,-,10.81.22.51,10.81.22.6,10.86.0.0/22,10.109.80.0/24,26509124|27509124,26509125|27509125,26509126|27509126,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.744,NSB_BNG-002,ET-10/3/0,HSI-744,"10.76.96.0/19
10.76.96.0/19","CRMMSC-FMAGG-001-SL590
BACOOR-FMAGG-001-SL565","VE1/0/0.3571
VE1/0/0.3571","SIP-70003571
SIP-70003571"
SLZ,CTG_702_GPONA_02,CTG-702-SL1199-ATN910C-G-01,Eth-Trunk5||GE0/2/5(10G),3799,3571,744,400,-,-,10.81.22.51,10.81.22.6,10.86.184.0/21,10.217.122.0/24,26511191|27511191,26511192|27511192,26511193|27511193,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.744,NSB_BNG-002,ET-10/3/0,HSI-744,"10.76.96.0/19
10.76.96.0/19","CRMMSC-FMAGG-001-SL590
BACOOR-FMAGG-001-SL565","VE1/0/0.3571
VE1/0/0.3571","SIP-70003571
SIP-70003571"
SLZ,CUC_001_GPONA_01,CUENRD-SL231-TRS_DC_AN-R3R3_L13LTE-01,GigabitEthernet0/2/1,3886,1895,1882,400,-,-,10.175.52.34,10.175.52.36,100.102.252.0/22,100.123.63.0/24,26505432|27505432,26505433|27505433,26505434|27505434,NASGBU-FMAGG-001-SL295,100GE1/0/36.1882,NSU_NSB_CGN_003_IPOE,ET-1/0/2,HSI-70001882,100.87.0.0/20,BACOOR-FMAGG-001-SL565,VE1/0/0.1895,SIP-70001895
SLZ,CUC_701_GPONA_01,CUC-701-SL1653-ATN910C-01,Eth-Trunk4||GE0/2/4(10G),3886,3403,868,400,-,-,10.81.22.51,-,100.107.124.0/22,100.123.64.0/24,26506266,26506267,26506268,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.868,NSB_BNG-002,ET-5/3/0,HSI-868,10.76.32.0/19,BACOOR-FMAGG-001-SL565,VE1/0/0.3403,SIP-70003403
SLZ,CUC_701_VDB_01,CUC-701-SL1653-ATN910C-01,Eth-Trunk3||GE0/2/13|GE0/2/14,866,867,868,400,-,-,10.81.22.51,-,100.92.155.0/24,100.119.32.192/26,26504915,26504917,26504916,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.868,NSB_BNG-002,ET-5/3/0,HSI-868,10.17.128.0/22,CRMMSC-FMAGG-001-SL590,VE1/0/0.867,SIP-867
SLZ,CUC_702_GPONA_01,CUC-702-SL2025-ATN910C-01,Eth-Trunk4||GE0/2/7(10G),1865,867,868,400,-,-,10.81.22.51,-,100.107.128.0/22,100.123.65.0/24,26505615,26505616,26505617,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.868,NSB_BNG-002,ET-5/3/0,HSI-868,10.17.128.0/22,CRMMSC-FMAGG-001-SL590,VE1/0/0.867,SIP-867
SLZ,CUG_001_GPONA_01,CLAUAG-SL312-TRS_DC_AN-R2R2_L1LTE-01,GigabitEthernet0/1/2,3441,3896,3437,400,-,-,10.175.52.13,10.175.52.17,10.241.116.0/22,10.246.222.0/24,26509385|27509385,26509386|27509386,26509387|27509387,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.3437,NSB_BNG-002,ET-5/3/0,HSI-70003437,10.58.0.0/18,CRMMSC-FMAGG-002-SL590,VE1/0/0.3896,SIP-70003896
SLZ,CVT_001_GPONA_01,DALAHICA(ATN980C)-SL613-TRS_DC_AN-R0_L1LTE-01,GigabitEthernet0/4/1,492,500,530,400,-,-,10.175.52.1,10.175.52.2,100.93.128.0/21,100.121.26.0/23,26511618|27511618,26511619|27511619,26511620|27511620,GENTRIAS-SL2807-AGGFMN-X16A-01,100GE2/0/0.530,GTS_BNG-001,ET-5/1/0,HSI-530,100.105.64.0/20,BACOOR-FMAGG-002-SL565,VE1/0/0.500,SIP-500
SLZ,CVT_001_GPONA_02,DALAHICA(ATN980C)-SL613-TRS_DC_AN-R0_L1LTE-01,GigabitEthernet0/3/1,3397,3972,3429,400,-,-,10.175.52.1,10.175.52.2,10.12.248.0/22,10.246.145.0/24,26509370|27509370,26509371|27509371,26509372|27509372,GENTRIAS-SL2807-AGGFMN-X16A-01,100GE2/0/0.3429,GTS_BNG-001,ET-5/1/0,HSI-70003429,10.79.64.0/18,BACOOR-FMAGG-002-SL565,VE1/0/0.3972,SIP-70003972
SLZ,CVT_002_GPONA_01,CAVITECTY_TDCAN_T980C_01_SL570,GigabitEthernet0/4/1,3031,1890,,400,-,-,10.175.52.1,10.175.52.2,100.89.96.0/22,100.118.16.0/24,27511520|26511520,27505190|26505190,-,-,-,-,-,-,100.84.64.0/19,BACOOR-FMAGG-002-SL565,VE1/0/0.1890,SIP-70001890
SLZ,CVT_003_GPONA_01,LOROCVTCTY_TDCAN_T950C_01_SL2135,GigabitEthernet0/2/1,3031,1897,1884,400,-,-,10.175.52.2,10.175.52.1,100.89.16.0/22,100.117.251.0/24,26511521|27511521,26505135|27505135,27505136|26505136,CRMMSC-FMAGG-002-SL590,100GE1/1/16.1884,CMO_CRM_BNG_001,ET-10/3/0,HSI-70001884,100.124.128.0/18,BACOOR-FMAGG-001-SL565,VE1/0/0.1897,SIP-70001897
SLZ,CVT_003_GPONA_02,LOROCVTCTY_TDCAN_T950C_01_SL2135,GigabitEthernet0/2/2,3985,3973,3429,400,-,-,10.175.52.1,10.175.52.2,10.118.96.0/21,10.217.72.0/23,26509974|27509974,26509975|27509975,26509976|27509976,GENTRIAS-SL2807-AGGFMN-X16A-01,100GE2/0/0.3429,GTS_BNG-001,ET-5/1/0,HSI-70003429,10.79.128.0/18,BACOOR-FMAGG-001-SL565,VE1/0/0.3973,SIP-70003973
SLZ,CVT_004_GPONA_01,ALVACVTCTY_TDCAN_T950C_01_SL2082,GigabitEthernet0/2/1,3031,1890,1884,400,-,-,10.175.52.2,10.175.52.1,100.89.72.0/22,100.118.10.0/24,26511522|27511522,26505202|27505202,27505203|26505203,CRMMSC-FMAGG-002-SL590,100GE1/1/16.1884,CMO_CRM_BNG_001,ET-10/3/0,HSI-70001884,100.84.64.0/19,BACOOR-FMAGG-002-SL565,VE1/0/0.1890,SIP-70001890
SLZ,CVT_101_GPONA_01,CVT_101_TDCAN_910CB_01_SL2364,Eth-Trunk3||GE0/2/5(10G),3031,222,223,400,-,-,10.168.56.72,10.81.22.12,100.88.232.0/22,100.117.241.0/24,26511523|27511523,3041064|4041064,3041063|4041063,GENTRIAS-SL2807-AGGFMN-X16A-02,100GE5/0/0.223,GTS_BNG-001,ET-10/3/0,HSI-223,100.121.208.0/20,BACOOR-FMAGG-002-SL565,VE1/0/0.222,SIP-222
SLZ,CVT_102_GPONA_01,CVT_102_TDCAN_910CG_01_SL2365,Eth-Trunk4||GE0/2/1(10G),3397,3972,223,400,-,-,10.81.22.12,10.168.56.72,10.239.232.0/22,10.246.123.0/24,26509480|27509480,26509481|27509481,26509482|27509482,GENTRIAS-SL2807-AGGFMN-X16A-02,100GE5/0/0.223,GTS_BNG-001,ET-10/3/0,HSI-223,10.79.64.0/18,BACOOR-FMAGG-002-SL565,VE1/0/0.3972,SIP-70003972
SLZ,CVT_103_GPONA_01,CVT-103_TDCAN_910CB_01_SL2520,Eth-Trunk4||GE0/2/5(10G)|GE0/2/15,3031,222,223,400,-,-,10.81.22.12,10.168.56.72,100.88.224.0/22,100.117.239.0/24,26511524|27511524,3041097|4041097,3041096|4041096,GENTRIAS-SL2807-AGGFMN-X16A-02,100GE5/0/0.223,GTS_BNG-001,ET-10/3/0,HSI-223,100.121.208.0/20,BACOOR-FMAGG-002-SL565,VE1/0/0.222,SIP-222
SLZ,CVT_104_GPONA_01,CVT_104_TDCAN_910CB_01_SL2521_,Eth-Trunk4||GE0/2/4(10G),3885,222,223,400,-,-,10.168.56.72,10.81.22.12,100.90.68.0/22,100.118.73.0/24,3041076|4041076,3041078|4041078,3041077|4041077,GENTRIAS-SL2807-AGGFMN-X16A-02,100GE5/0/0.223,GTS_BNG-001,ET-10/3/0,HSI-223,100.121.208.0/20,BACOOR-FMAGG-002-SL565,VE1/0/0.222,SIP-222
SLZ,CVT_104_GPONA_02,CVT_104_TDCAN_910CB_01_SL2521_,Eth-Trunk3||GE0/2/1(10G),3397,"223
3972",,400,-,-,10.168.56.72,10.81.22.12,10.240.244.0/22,10.246.190.0/24,26509483|27509483,"223: 26509485|27509485
3972: 26509484|27509484",-,-,-,-,-,-,"-
10.79.64.0/18","-
BACOOR-FMAGG-002-SL565","-
VE1/0/0.3972","-
SIP-70003972"
SLZ,CVT_105_HYB_01,CVT_105_TDCAN_910CB_01_SL2544,Eth-Trunk4||GE0/2/4(10G),221,222,223,400,-,-,10.168.56.72,10.81.22.12,10.56.200.0/21,10.75.226.0/23,3041084|4041084,3041086|4041086,3041085|4041085,GENTRIAS-SL2807-AGGFMN-X16A-02,100GE5/0/0.223,GTS_BNG-001,ET-10/3/0,HSI-223,100.121.208.0/20,BACOOR-FMAGG-002-SL565,VE1/0/0.222,SIP-222
SLZ,CVT_106_GPONA_01,CVT_106_TDCAN_910CG_01_SL2521,Eth-Trunk3||GE0/2/4(10G),3397,3973,223,400,-,-,10.168.56.72,10.81.22.12,10.240.188.0/22,10.246.176.0/24,26509919|27509919,26509920|27509920,26509921|27509921,GENTRIAS-SL2807-AGGFMN-X16A-02,100GE5/0/0.223,GTS_BNG-001,ET-10/3/0,HSI-223,10.79.128.0/18,BACOOR-FMAGG-001-SL565,VE1/0/0.3973,SIP-70003973
